age,businesstravel,department,distancefromhome,education,educationfield,employeenumber,environmentsatisfaction,gender,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,Attrition
-0.867671812,2,1,-0.887515111,1,0,1513,4,1,3,1,2,2,1,-0.731156001,-1.090344536,0,-0.60391075,3,3,3,-0.972843046,0.278638507,3,-0.725264911,-0.621200067,-0.776138513,-0.599348401,0
-0.977173664,1,1,2.444129149,1,0,1514,3,0,1,2,3,2,1,0.042994942,-0.68281683,0,-0.330589074,3,2,2,-0.424998665,-0.685122918,2,0.277122659,0.504252527,-0.372486076,0.822604714,0
-0.429664407,1,1,-0.14714972,5,0,1515,4,0,3,2,4,3,0,0.005999305,-0.275289124,1,0.489375953,3,1,0,0.396767908,1.724280646,3,-1.326697452,-1.183926365,-0.776138513,-1.168129647,0
-0.539166258,1,1,0.099638744,3,1,1516,3,0,3,3,5,4,0,1.121842874,-0.275289124,0,2.675949358,4,2,0,-0.151076474,1.724280646,4,-0.324309883,-0.621200067,-0.776138513,-1.168129647,0
1.869874471,2,1,0.223032976,4,1,1520,2,1,3,4,5,4,2,2.222060956,0.132238582,0,1.30934098,4,1,1,2.040301053,-0.685122918,3,1.479987742,1.348341973,-0.372486076,2.244557828,0
-0.867671812,1,1,-1.010909343,4,3,1522,1,0,2,1,1,1,0,-0.919121413,1.3548217,0,-0.60391075,3,3,0,-0.014115378,-0.685122918,1,0.477600173,0.785615676,-0.776138513,0.822604714,1
0.774855958,1,1,2.320734917,3,0,1523,4,0,3,4,7,1,1,2.290077779,0.132238582,0,-0.60391075,3,3,1,1.766378863,-1.648884344,4,2.281897797,0.504252527,2.251254768,2.955534386,0
0.227346701,1,1,-0.393938184,3,0,1525,2,1,3,3,3,2,0,0.462815,0.539766288,0,0.762697628,3,4,0,-0.288037569,0.278638507,3,-0.925742425,-1.183926365,0.031166362,-0.599348401,0
0.99385966,1,0,-0.764120879,3,0,1527,3,1,3,4,5,2,1,2.348213781,2.169877112,0,-0.877232426,3,4,1,1.629417767,-0.685122918,4,1.279510228,2.19243142,1.242123674,-0.883739024,0
-0.210660704,1,1,0.840004135,3,0,1529,4,1,2,3,4,2,0,0.51566591,-0.68281683,0,1.036019304,3,4,0,-0.014115378,0.278638507,1,0.8785552,1.066978825,0.434818799,-0.314957778,0
-1.52468292,1,1,1.333581062,1,0,1533,1,0,3,2,2,3,0,-0.939802204,-1.090344536,0,-0.330589074,3,2,0,-0.835881951,-0.685122918,3,-0.524787397,-0.339836919,-0.372486076,-0.599348401,0
0.336848552,1,1,-0.023755488,4,0,1534,4,0,3,1,2,1,0,-0.998167992,0.132238582,0,-0.330589074,3,2,0,0.533729004,0.278638507,1,-0.324309883,-0.05847377,-0.372486076,-1.168129647,1
-0.320162556,1,0,-1.010909343,3,3,1535,4,0,2,3,0,3,1,0.165700969,-0.68281683,1,-0.330589074,3,4,0,-0.151076474,0.278638507,3,0.678077686,1.348341973,2.251254768,0.538214091,0
-0.64866811,2,1,-0.764120879,3,0,1537,4,1,3,1,1,3,0,-0.523428945,-0.68281683,0,-0.877232426,3,1,0,-0.56195976,-0.685122918,1,0.076645145,-0.621200067,2.049428549,0.822604714,1
1.431867066,2,1,1.580369526,5,1,1539,3,0,1,4,7,4,0,1.849576931,-0.68281683,1,-0.60391075,3,4,0,2.382703792,-0.685122918,3,2.281897797,0.504252527,2.251254768,1.391385959,0
-0.320162556,1,0,-0.270543952,2,3,1541,2,0,3,1,6,3,1,-0.931529887,-1.090344536,1,2.675949358,4,2,1,0.122845717,1.242399933,3,0.8785552,1.629705122,1.242123674,0.822604714,0
0.555852255,1,1,-0.887515111,3,1,1542,3,0,2,1,2,2,1,-0.349480514,0.539766288,0,-0.330589074,3,2,1,-0.972843046,0.278638507,3,-1.126219938,-1.183926365,-0.776138513,-1.168129647,0
0.008342998,1,1,0.469821439,3,1,1543,1,0,3,2,1,4,1,-0.477241845,-0.68281683,0,0.489375953,3,1,0,-0.151076474,-0.685122918,3,0.678077686,1.066978825,0.434818799,0.822604714,0
-0.867671812,1,1,-0.14714972,1,5,1544,3,1,1,2,4,1,1,0.770499213,0.132238582,0,-0.60391075,3,3,1,-0.288037569,0.278638507,3,0.076645145,0.785615676,-0.776138513,0.822604714,0
-0.429664407,1,1,1.950552221,3,0,1545,4,0,2,2,3,2,0,-0.469199315,-0.68281683,0,-0.60391075,3,4,0,-0.835881951,-0.685122918,3,-0.324309883,-0.339836919,-0.776138513,-0.599348401,0
0.884357809,1,1,2.320734917,3,3,1546,4,0,3,1,1,4,1,-0.971972323,0.539766288,0,1.30934098,4,4,1,-0.424998665,0.278638507,3,-0.324309883,-0.05847377,-0.776138513,-0.314957778,0
0.555852255,2,1,-0.887515111,3,0,1547,4,0,3,3,4,4,1,0.864481919,-0.275289124,1,-0.330589074,3,3,1,1.766378863,0.278638507,1,2.281897797,1.066978825,2.251254768,1.391385959,0
0.336848552,1,0,-0.023755488,2,1,1548,1,0,3,2,0,1,1,-0.204255403,-1.090344536,0,-0.877232426,3,4,0,-0.288037569,1.724280646,4,0.277122659,-0.05847377,2.049428549,-0.883739024,0
-0.429664407,1,1,2.320734917,4,0,1549,2,0,3,2,2,3,1,-0.26537863,-0.68281683,1,-0.877232426,3,2,1,0.533729004,0.278638507,3,1.680465256,2.755157717,1.242123674,0.822604714,0
0.336848552,1,2,-0.393938184,2,1,1550,3,0,3,4,5,4,0,2.315124515,-0.68281683,1,1.582662656,4,4,0,1.355495576,-0.685122918,3,2.281897797,0.785615676,2.049428549,0.822604714,0
-1.415181069,1,1,1.456975294,2,3,1551,3,0,2,1,2,1,2,-0.934287326,-1.090344536,0,-0.330589074,3,2,3,-1.246765237,0.278638507,3,-1.126219938,-0.902563216,-0.776138513,-1.168129647,0
0.336848552,0,1,-0.14714972,2,0,1552,4,0,3,2,4,4,2,-0.526875743,0.132238582,1,0.762697628,3,3,0,-0.424998665,-0.685122918,3,-0.925742425,-0.621200067,0.031166362,-0.599348401,0
0.884357809,1,1,-1.010909343,4,3,1553,1,0,3,3,4,2,2,0.24796456,-0.68281683,0,-0.877232426,3,1,3,-0.151076474,1.242399933,3,0.678077686,1.066978825,2.049428549,0.822604714,0
-0.210660704,1,0,2.320734917,4,0,1554,2,1,2,1,6,3,1,-0.903495926,-1.090344536,0,2.129306007,4,1,2,-0.698920855,1.724280646,3,-0.324309883,-0.339836919,0.838471237,-0.599348401,0
-0.539166258,1,1,-0.517332416,2,0,1555,4,1,2,2,1,2,1,-0.111191844,0.132238582,0,-0.877232426,3,1,1,0.122845717,-0.685122918,3,0.076645145,-0.902563216,0.031166362,0.253823468,0
-0.101158853,1,0,-0.887515111,4,0,1556,3,0,3,1,6,4,0,-0.854321601,0.132238582,1,1.582662656,4,4,0,-0.56195976,0.278638507,2,-0.725264911,-0.621200067,-0.372486076,-0.599348401,0
1.212863363,1,0,0.840004135,4,0,1557,3,1,3,2,0,3,2,0.01771842,2.169877112,0,-0.330589074,3,3,1,0.94461229,-0.685122918,3,0.277122659,0.785615676,2.049428549,0.822604714,0
-0.867671812,1,1,-0.023755488,3,0,1558,3,0,4,1,1,3,1,-0.898670408,1.3548217,0,0.762697628,3,1,2,-0.835881951,-0.685122918,2,-1.126219938,-1.183926365,-0.776138513,-1.168129647,0
-0.429664407,1,0,-0.14714972,4,0,1560,1,0,3,2,0,1,1,0.006918451,-0.275289124,0,-0.60391075,3,4,1,-0.424998665,1.724280646,1,-0.925742425,-0.621200067,0.031166362,-0.599348401,0
-0.758169961,1,0,-1.010909343,3,0,1562,2,0,2,2,0,1,1,0.770269426,-0.68281683,0,-1.150554102,3,4,1,-0.151076474,1.242399933,3,0.678077686,1.066978825,1.645776112,0.822604714,1
0.11784485,2,2,0.099638744,4,4,1563,3,0,3,2,8,3,1,-0.065464317,0.132238582,0,-1.150554102,3,3,0,-0.151076474,-0.685122918,3,-0.123832369,-0.339836919,-0.372486076,-0.599348401,0
-0.210660704,1,1,-1.010909343,3,1,1564,4,0,2,1,2,1,0,-0.898900195,-0.68281683,0,1.036019304,3,2,0,-1.109804142,0.278638507,3,-0.725264911,-1.183926365,-0.372486076,-0.599348401,0
-0.758169961,1,0,2.444129149,4,3,1568,3,0,3,3,0,2,1,0.663648459,0.132238582,0,-0.877232426,3,2,1,-0.288037569,0.278638507,3,-0.524787397,-0.621200067,-0.372486076,-0.314957778,0
-0.210660704,1,1,-0.887515111,3,0,1569,1,1,3,1,2,1,2,-0.985299944,-0.68281683,1,-0.877232426,3,4,1,-1.383726333,-0.685122918,3,-1.126219938,-1.183926365,-0.776138513,-1.168129647,1
1.76037262,1,1,-0.887515111,5,3,1572,3,1,2,3,3,4,1,0.874822314,-1.090344536,0,0.216054277,3,2,1,2.382703792,1.242399933,3,2.281897797,0.785615676,-0.372486076,1.391385959,1
0.11784485,1,1,-0.887515111,3,1,1573,3,0,3,2,3,2,1,-0.346263502,0.539766288,0,-1.150554102,3,1,2,-0.56195976,-0.685122918,3,-0.324309883,-0.621200067,-0.372486076,-0.030567155,1
-0.539166258,0,1,-1.010909343,4,3,1574,4,0,3,2,1,1,1,-0.522739585,0.539766288,0,-0.330589074,3,2,1,-0.288037569,0.278638507,2,-0.123832369,0.222889379,-0.372486076,-0.599348401,0
1.212863363,1,1,0.716609903,4,5,1576,3,1,3,1,1,1,1,-0.91797248,2.169877112,0,-0.877232426,3,4,1,-0.151076474,0.278638507,2,0.277122659,-0.621200067,2.049428549,0.538214091,0
-0.320162556,1,1,-0.270543952,4,1,1577,1,0,3,1,1,4,0,-0.778951607,-0.68281683,0,-0.60391075,3,3,0,-1.383726333,1.242399933,1,-1.126219938,-1.183926365,-0.776138513,-1.168129647,0
1.979376322,1,0,2.073946453,5,2,1578,3,0,2,5,5,4,1,2.348213781,-0.68281683,0,1.582662656,4,3,1,2.382703792,0.278638507,3,2.281897797,0.504252527,0.031166362,2.528948451,0
-0.320162556,1,1,-1.010909343,4,0,1580,2,0,3,2,1,4,1,-0.201727751,2.373640965,0,0.489375953,3,2,1,-0.288037569,0.278638507,2,-0.925742425,-0.621200067,0.031166362,-0.883739024,0
-1.196177366,1,1,-0.764120879,3,0,1581,1,1,3,1,1,4,1,-0.988287169,-0.68281683,0,1.582662656,4,1,0,-1.383726333,1.724280646,3,-1.126219938,-1.183926365,-0.776138513,-1.168129647,0
0.11784485,1,0,0.593215671,3,0,1582,3,0,3,2,0,2,1,0.818524605,-1.090344536,0,-1.150554102,3,4,1,-0.151076474,0.278638507,3,0.477600173,1.066978825,2.049428549,0.822604714,0
0.11784485,1,0,0.840004135,3,0,1583,2,1,3,2,0,2,0,-0.497233276,-0.275289124,0,-0.877232426,3,2,0,-0.424998665,1.724280646,4,-0.725264911,-0.621200067,-0.372486076,-0.599348401,0
-0.101158853,1,0,-1.010909343,4,0,1585,2,1,3,2,0,3,0,0.104118169,1.3548217,0,-0.60391075,3,1,0,0.533729004,1.724280646,3,-1.126219938,-1.183926365,-0.776138513,-1.168129647,0
-0.867671812,1,1,-0.764120879,1,1,1586,2,0,3,1,2,1,0,-0.376595329,-0.68281683,1,0.762697628,3,4,0,-0.151076474,0.278638507,3,0.678077686,1.348341973,-0.372486076,0.253823468,0
-0.210660704,1,1,0.099638744,4,1,1587,1,1,3,2,4,3,0,-0.05052819,0.132238582,1,0.216054277,3,3,0,-0.151076474,1.242399933,3,-0.324309883,-0.621200067,-0.776138513,-0.030567155,0
0.227346701,1,0,-0.393938184,3,1,1588,4,0,4,3,0,3,1,0.430874667,-0.275289124,0,-1.150554102,3,1,1,-0.014115378,0.278638507,3,0.076645145,0.504252527,2.049428549,0.538214091,0
-0.867671812,2,1,-0.887515111,1,0,1590,1,0,3,2,4,4,2,0.572423192,-0.68281683,0,1.036019304,3,4,1,-0.698920855,-2.130765057,4,-0.123832369,-0.05847377,-0.372486076,-0.314957778,0
1.431867066,1,0,-0.023755488,3,2,1591,3,0,3,5,5,3,1,2.348213781,0.539766288,1,0.216054277,3,3,1,2.177262149,-0.685122918,3,-1.126219938,-1.183926365,-0.776138513,-1.168129647,0
-1.52468292,1,1,0.099638744,3,3,1592,4,0,4,1,1,3,1,-0.985529731,-0.275289124,0,0.216054277,3,4,1,-0.972843046,-0.685122918,3,-0.925742425,-0.621200067,0.031166362,-0.599348401,0
-0.101158853,2,1,-0.393938184,4,0,1594,1,0,4,2,2,1,1,-0.183804399,0.132238582,1,-0.60391075,3,4,1,-0.288037569,0.278638507,3,-0.725264911,-0.621200067,-0.776138513,-0.599348401,0
0.555852255,1,1,-0.023755488,2,5,1595,4,0,2,5,5,4,0,2.348213781,2.169877112,0,1.855984331,4,4,0,1.766378863,-0.685122918,3,-1.126219938,-1.183926365,-0.776138513,-0.883739024,0
-0.210660704,1,1,2.320734917,3,0,1596,2,0,4,2,2,3,1,-0.678994451,-0.68281683,0,0.489375953,3,4,2,-0.151076474,0.278638507,2,0.678077686,1.348341973,1.645776112,1.106995337,0
-0.320162556,2,1,0.099638744,4,3,1597,4,0,2,2,4,3,1,-0.298467896,-0.68281683,0,-0.330589074,3,2,1,-0.424998665,0.278638507,2,0.277122659,-0.621200067,2.049428549,0.822604714,0
0.336848552,1,0,0.593215671,2,0,1598,4,1,3,2,0,1,1,-0.3958974,-0.68281683,0,-0.057267399,3,3,1,-0.835881951,-0.685122918,3,-0.324309883,-0.05847377,-0.372486076,-0.599348401,0
0.665354106,1,1,2.197340685,3,3,1599,4,0,4,1,2,2,2,-0.341437984,0.947293994,0,-0.877232426,3,3,1,-0.424998665,-2.130765057,3,-0.123832369,-0.05847377,-0.776138513,-0.599348401,0
-0.210660704,1,1,-0.270543952,2,0,1601,3,0,2,1,2,4,1,-0.843751419,-0.68281683,0,0.762697628,3,4,1,-1.383726333,1.724280646,2,-1.126219938,-1.183926365,-0.776138513,-0.883739024,0
0.99385966,1,0,-1.010909343,4,0,1602,4,0,4,4,5,1,0,2.348213781,-0.68281683,0,-0.057267399,3,2,0,2.177262149,1.724280646,1,2.281897797,-1.183926365,-0.776138513,2.244557828,0
-0.977173664,1,1,1.827157989,3,1,1604,3,0,3,1,2,2,1,-0.908551231,-0.68281683,1,0.489375953,3,3,3,-1.383726333,0.278638507,3,-1.126219938,-0.902563216,-0.776138513,-1.168129647,1
-1.634184772,0,1,2.073946453,2,5,1605,2,1,2,1,1,3,1,-0.815257885,-0.68281683,1,-0.330589074,3,2,0,-0.972843046,-0.685122918,2,-0.524787397,-0.621200067,-0.372486076,-0.314957778,0
1.431867066,2,1,1.333581062,5,1,1606,2,0,3,4,4,3,1,1.12207266,-0.275289124,1,-0.057267399,3,3,1,2.382703792,0.278638507,3,2.281897797,1.066978825,2.251254768,2.528948451,0
-0.539166258,1,1,-0.517332416,4,5,1607,2,1,4,1,1,4,1,-0.700824174,0.132238582,0,0.489375953,3,4,2,-0.698920855,0.278638507,3,-0.725264911,-0.621200067,-0.776138513,-0.599348401,0
0.774855958,1,1,-0.270543952,3,1,1608,2,1,3,5,7,4,2,2.348213781,-1.090344536,1,-0.330589074,3,4,1,1.629417767,1.242399933,2,2.281897797,0.785615676,-0.372486076,1.675776582,0
-0.758169961,1,1,-0.270543952,3,1,1609,2,0,2,1,1,2,1,-0.969904244,-0.68281683,0,-0.877232426,3,2,1,-0.698920855,0.278638507,2,-0.123832369,-0.05847377,-0.372486076,-0.883739024,0
0.884357809,1,1,-0.517332416,5,1,1611,3,1,1,2,2,1,0,-0.13623858,-0.68281683,1,-0.330589074,3,1,0,-0.151076474,0.278638507,3,0.678077686,0.785615676,-0.372486076,-0.030567155,0
0.884357809,0,0,2.073946453,3,2,1612,1,0,2,2,0,1,1,-0.454263188,-0.68281683,0,-0.057267399,3,1,1,-0.151076474,-0.685122918,3,0.678077686,0.785615676,0.838471237,0.253823468,0
-0.64866811,2,0,-0.887515111,4,5,1613,4,0,3,2,0,1,0,-0.236655309,1.762349406,0,-0.60391075,3,4,0,-0.151076474,0.278638507,3,-0.324309883,-0.621200067,-0.776138513,-0.314957778,0
-0.101158853,1,1,0.346427207,4,0,1614,3,1,3,2,3,3,1,-0.390382523,2.373640965,1,-0.877232426,3,2,2,-0.56195976,-0.685122918,3,-0.725264911,-0.621200067,-0.372486076,-0.883739024,0
-0.320162556,2,1,0.099638744,4,0,1615,3,0,4,2,3,4,2,-0.376365542,-0.68281683,0,-0.60391075,3,1,1,-0.288037569,0.278638507,3,0.477600173,0.785615676,2.049428549,-0.599348401,0
1.322365214,1,1,1.950552221,4,0,1617,3,1,3,1,2,1,1,-0.724032618,-0.68281683,0,-0.330589074,3,4,1,-0.151076474,0.278638507,2,0.477600173,0.504252527,-0.372486076,-0.030567155,0
0.227346701,1,1,0.099638744,5,1,1618,2,0,3,2,3,1,1,-0.226314914,-0.275289124,0,-0.60391075,3,4,3,-0.151076474,0.278638507,3,0.076645145,0.785615676,2.049428549,0.822604714,0
-1.086675515,1,1,1.21018683,3,5,1619,4,0,2,1,2,1,2,-0.527565103,-0.68281683,0,-1.150554102,3,1,2,-0.56195976,0.278638507,3,0.076645145,0.785615676,-0.776138513,0.822604714,0
-0.210660704,1,1,1.086792598,5,0,1621,2,0,4,2,1,1,1,-0.265148844,-0.68281683,0,-1.150554102,3,4,0,0.670690099,-0.685122918,3,1.88094277,2.895839291,-0.372486076,1.675776582,0
-0.977173664,1,1,2.197340685,3,1,1622,2,1,1,2,3,1,2,-0.341208197,-1.090344536,0,1.582662656,4,2,1,-0.698920855,1.724280646,2,-0.324309883,-0.339836919,-0.776138513,-1.168129647,0
-1.743686623,1,1,-0.517332416,1,1,1623,3,0,3,1,1,4,0,-0.745632555,-0.68281683,0,0.762697628,3,3,0,-1.109804142,-0.685122918,3,-0.925742425,-0.621200067,0.031166362,-0.599348401,0
-2.072192177,2,0,-0.764120879,2,1,1624,2,1,3,1,6,4,0,-1.10134216,-0.68281683,1,-0.877232426,3,3,0,-1.520687428,-0.685122918,4,-1.326697452,-1.183926365,-0.776138513,-1.168129647,1
1.103361512,1,2,2.073946453,4,0,1625,4,1,3,5,5,3,1,2.348213781,0.132238582,0,-1.150554102,3,3,1,2.177262149,-0.685122918,3,-0.324309883,-0.621200067,-0.372486076,-1.168129647,0
0.227346701,1,1,-0.764120879,2,1,1627,3,0,2,2,2,3,2,-0.75666231,-1.090344536,0,-0.057267399,3,4,1,-0.014115378,0.278638507,3,0.678077686,1.066978825,-0.776138513,0.822604714,0
0.336848552,1,1,0.716609903,3,0,1628,1,1,2,3,3,3,1,0.935945541,-0.68281683,0,-0.60391075,3,4,2,0.94461229,-0.685122918,3,2.281897797,2.895839291,2.251254768,2.244557828,0
-0.210660704,0,1,-0.14714972,4,0,1630,3,1,3,2,4,3,1,-0.508722604,-0.68281683,0,-0.877232426,3,4,1,0.533729004,1.724280646,3,1.479987742,1.911068271,0.031166362,1.391385959,0
0.008342998,1,1,1.21018683,3,0,1631,3,0,3,2,3,3,1,-0.136468366,0.132238582,0,0.489375953,3,1,3,-0.288037569,-0.685122918,2,-0.524787397,-0.339836919,-0.776138513,-0.599348401,0
0.227346701,2,1,-0.640726647,3,1,1633,1,1,3,2,3,3,0,-0.303293414,-1.090344536,0,-0.60391075,3,4,0,-0.151076474,-0.685122918,1,0.477600173,-0.621200067,0.434818799,1.106995337,0
0.884357809,1,1,-0.887515111,2,5,1635,4,1,2,2,3,4,2,-0.136008793,-0.68281683,0,1.036019304,3,1,2,-0.151076474,0.278638507,3,0.678077686,0.785615676,0.434818799,1.391385959,0
0.11784485,1,1,-0.887515111,2,1,1638,4,1,2,3,3,3,1,0.320347329,0.132238582,1,1.036019304,3,4,1,-0.151076474,1.724280646,4,-0.324309883,-0.05847377,-0.776138513,-0.599348401,0
-0.210660704,1,0,0.099638744,3,1,1639,4,0,2,3,0,1,1,0.906303074,2.373640965,0,0.489375953,3,3,0,0.533729004,0.278638507,3,1.279510228,2.19243142,1.645776112,-1.168129647,1
0.008342998,1,1,0.099638744,3,1,1640,2,1,3,1,1,2,1,-0.557437357,-0.68281683,0,-1.150554102,3,1,1,-0.424998665,-0.685122918,1,0.277122659,-0.05847377,2.049428549,0.822604714,0
0.336848552,1,1,0.840004135,3,0,1641,3,1,3,3,3,4,0,0.36377699,1.3548217,1,-0.057267399,3,4,0,0.94461229,-0.685122918,2,-0.524787397,-0.621200067,0.434818799,-0.314957778,0
0.774855958,2,2,-1.010909343,5,4,1642,1,0,3,2,8,4,1,-0.14221303,0.539766288,1,-1.150554102,3,3,0,0.396767908,0.278638507,3,0.678077686,0.785615676,-0.776138513,-0.599348401,0
1.212863363,2,1,-0.640726647,5,1,1644,3,0,2,4,5,4,1,2.031338105,-0.275289124,0,2.675949358,4,2,1,1.629417767,0.278638507,3,-0.925742425,-0.621200067,0.031166362,-0.599348401,0
-0.210660704,1,0,0.716609903,2,1,1645,1,0,1,2,0,4,2,-0.21183836,1.3548217,1,-0.330589074,3,4,2,-0.56195976,-0.685122918,2,-0.925742425,-0.621200067,0.031166362,-0.599348401,1
-1.415181069,2,1,-0.887515111,1,3,1646,1,1,3,1,1,4,0,-0.597879792,-0.68281683,1,-0.60391075,3,3,0,-0.698920855,-0.685122918,3,-0.123832369,-0.339836919,-0.372486076,-0.314957778,0
-1.086675515,1,1,-0.14714972,3,1,1647,2,1,4,1,1,3,1,-0.653717928,1.762349406,0,0.489375953,3,1,0,-0.835881951,-2.130765057,3,-0.725264911,-0.621200067,-0.776138513,-0.599348401,0
-1.086675515,2,1,-0.887515111,3,1,1648,4,0,3,1,1,4,0,-0.869027941,-0.275289124,0,-0.60391075,3,3,0,-0.698920855,-2.130765057,2,-0.524787397,-0.621200067,-0.372486076,-0.599348401,0
0.336848552,1,1,-0.270543952,3,0,1649,1,0,3,1,2,1,0,-0.96415958,0.132238582,1,-0.330589074,3,2,0,-0.151076474,0.278638507,1,-0.524787397,-0.621200067,-0.776138513,-0.314957778,1
-0.867671812,1,0,0.099638744,3,1,1650,3,0,2,2,0,3,0,-0.113259923,2.373640965,0,-1.150554102,3,3,0,-0.424998665,-0.685122918,3,-0.324309883,-0.621200067,-0.372486076,-0.030567155,0
-0.101158853,1,1,-0.517332416,4,0,1651,2,1,3,3,4,1,1,0.378253543,0.539766288,0,-0.877232426,3,3,2,-0.288037569,1.724280646,3,-0.725264911,-0.621200067,-0.776138513,-0.599348401,0
-1.305679218,2,1,-0.887515111,1,0,1653,4,0,4,2,3,3,2,-0.265608417,-0.68281683,0,0.489375953,3,3,2,-0.56195976,1.724280646,3,0.076645145,0.785615676,-0.776138513,0.822604714,0
0.227346701,1,1,0.346427207,3,1,1654,4,0,3,2,3,2,1,-0.245157412,0.539766288,0,1.582662656,4,3,0,-0.56195976,0.278638507,3,-0.324309883,-0.05847377,-0.372486076,-1.168129647,0
1.322365214,1,1,1.580369526,4,5,1655,1,1,3,4,7,2,1,2.309609638,0.132238582,0,0.216054277,3,2,2,2.177262149,-0.685122918,3,-0.524787397,-0.621200067,-0.372486076,-0.599348401,0
1.431867066,1,1,0.963398367,5,0,1656,4,1,2,3,7,1,2,1.587160672,0.947293994,0,-0.057267399,3,3,3,1.081573385,0.278638507,3,1.479987742,1.911068271,-0.372486076,1.960167205,0
-1.853188474,1,0,-0.887515111,3,1,1657,3,1,3,1,6,3,0,-0.822381268,-0.68281683,0,1.036019304,3,1,0,-1.246765237,0.278638507,3,-0.925742425,-0.621200067,0.031166362,-0.599348401,0
-0.320162556,1,1,-0.764120879,3,0,1658,4,1,3,2,1,2,2,-0.213446866,-0.68281683,0,-0.877232426,3,3,1,-0.014115378,-0.685122918,3,0.8785552,1.066978825,2.049428549,1.391385959,0
-0.101158853,1,1,-0.270543952,3,0,1659,1,0,3,1,2,2,0,-0.999316925,-0.275289124,0,-1.150554102,3,3,0,0.533729004,1.242399933,3,-0.524787397,-0.339836919,-0.372486076,-0.314957778,0
1.322365214,1,1,-0.393938184,1,0,1661,3,1,2,4,4,3,1,1.747321909,-0.275289124,1,1.036019304,3,2,1,2.382703792,0.278638507,3,1.680465256,1.911068271,0.031166362,2.244557828,0
-0.101158853,0,1,-1.010909343,4,1,1662,4,1,2,2,3,3,1,-0.45679084,-1.090344536,0,-0.057267399,3,3,0,-0.972843046,1.724280646,3,-0.725264911,-0.621200067,-0.372486076,-0.599348401,0
-0.101158853,1,1,-0.764120879,2,0,1664,4,0,4,2,4,1,2,0.110322407,1.3548217,0,1.30934098,4,1,1,0.259806813,0.278638507,3,-0.324309883,-0.05847377,-0.776138513,-0.030567155,0
1.869874471,1,1,1.580369526,5,1,1665,2,1,3,4,5,3,1,2.348213781,0.132238582,0,2.675949358,4,3,1,2.382703792,1.724280646,3,0.678077686,1.066978825,0.838471237,0.822604714,0
0.665354106,1,1,0.716609903,2,0,1666,3,0,2,4,7,3,1,2.348213781,-0.68281683,0,2.402627683,4,1,1,0.396767908,0.278638507,3,1.479987742,1.629705122,1.645776112,1.960167205,0
-0.210660704,2,0,0.346427207,4,5,1667,4,0,3,2,0,4,0,-0.409225021,0.132238582,1,2.402627683,4,1,0,0.259806813,-0.685122918,4,0.8785552,1.348341973,1.645776112,0.822604714,1
0.11784485,2,1,-1.010909343,3,0,1668,4,0,3,2,1,4,1,-0.37383789,1.762349406,0,-0.057267399,3,4,2,1.081573385,1.242399933,4,1.279510228,1.911068271,0.031166362,1.391385959,0
-0.867671812,1,0,-0.517332416,3,1,1669,1,0,2,2,0,2,2,-0.499760928,-0.68281683,1,-0.60391075,3,2,1,-0.151076474,0.278638507,2,0.678077686,-1.183926365,-0.776138513,1.391385959,0
-0.429664407,1,0,-0.887515111,4,1,1670,4,0,3,2,0,4,2,-0.196902233,-0.68281683,0,-0.330589074,3,3,2,-0.698920855,1.724280646,3,-0.123832369,-0.621200067,-0.776138513,-0.030567155,0
-0.539166258,1,1,-0.887515111,3,1,1671,4,0,3,2,1,2,2,-0.204944763,-1.090344536,0,-0.60391075,3,3,2,-0.151076474,1.242399933,2,0.477600173,0.222889379,-0.372486076,0.538214091,0
-0.64866811,1,0,-0.517332416,4,0,1673,1,1,3,2,0,4,1,-0.203566044,-0.68281683,0,-1.150554102,3,1,2,-0.151076474,-0.685122918,3,0.678077686,-1.183926365,-0.776138513,-0.599348401,0
1.322365214,1,1,0.840004135,3,1,1674,4,1,3,1,2,1,2,-0.867419435,0.539766288,1,0.216054277,3,2,1,0.807651194,-0.685122918,2,-0.925742425,-0.621200067,0.031166362,-0.599348401,0
0.11784485,2,1,-0.887515111,3,1,1675,4,1,2,1,2,2,0,-0.901198061,-0.68281683,0,1.855984331,4,2,0,-0.972843046,0.278638507,3,-0.524787397,-0.339836919,0.434818799,-0.314957778,0
1.103361512,1,0,-0.887515111,4,0,1676,2,1,4,4,5,2,2,2.208273762,1.3548217,0,-0.330589074,3,3,3,2.382703792,-0.685122918,3,-0.725264911,-0.621200067,-0.372486076,-0.599348401,0
1.322365214,1,1,-1.010909343,3,0,1677,3,0,3,4,5,3,0,2.072010328,0.539766288,0,-0.330589074,3,1,0,1.629417767,-0.685122918,3,0.277122659,0.785615676,-0.776138513,-1.168129647,0
0.446350404,1,0,1.703763758,2,0,1678,4,0,3,3,0,3,0,0.165471183,0.132238582,1,0.216054277,3,4,0,1.355495576,-0.685122918,3,-0.925742425,-1.183926365,-0.776138513,-0.599348401,0
-1.853188474,1,0,-0.023755488,1,0,1680,4,0,3,1,6,1,0,-0.835019529,-0.68281683,0,-1.150554102,3,1,0,-1.246765237,0.278638507,3,-0.925742425,-0.621200067,-0.776138513,-0.599348401,0
